token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
12-2	BO104	12	allora,	allora	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
12-3	BO104	12	porti	porti	linguistic	none	_	_	_	_	_	_
12-4	BO104	12	il	il	linguistic	none	_	_	_	_	_	_
12-5	BO104	12	programma	programma	linguistic	none	_	_	_	_	_	_
12-6	BO104	12	dell'	dell'	linguistic	none	SpaceAfter=No	_	_	_	_	_
12-7	BO104	12	anno	anno	linguistic	none	_	_	_	_	_	_
12-8	BO104	12	accademico::	accademico	linguistic	none	_	_	9x2	_	_	_
12-9	BO104	12	duemilasedici	duemilasedici	linguistic	none	_	_	_	_	_	_
12-10	BO104	12	duemila[diciasse]tte,	duemiladiciassette	linguistic	none	Intonation=weakly_rising	_	_	_	_	7-15(2)
12-11	BO104	12	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
12-12	BO104	12	sì	sì	linguistic	none	_	_	_	_	_	_
12-13	BO104	12	da	da	linguistic	none	_	_	_	_	_	_
12-14	BO104	12	frequentant[e:]?	frequentante	linguistic	none	Intonation=rising	End=98.052	11x1	_	_	11-12(3)
13-0	BO144	13	[sì].	sì	linguistic	none	Intonation=falling	Begin=96.115|End=96.43	_	_	_	0-2(2)
14-0	BO144	14	[s]ì.	sì	linguistic	none	Intonation=falling	Begin=97.86|End=98.23	_	_	_	0-1(3)
15-0	BO104	15	da	da	linguistic	none	_	Begin=98.25	_	_	_	_
15-1	BO104	15	frequentante	frequentante	linguistic	none	_	_	_	_	_	_
15-2	BO104	15	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_
15-3	BO104	15	accordo	accordo	linguistic	none	_	_	_	_	_	_
15-4	BO104	15	hai	hai	linguistic	none	_	_	_	_	_	_
15-5	BO104	15	frequentato	frequentato	linguistic	none	_	_	_	_	_	_
15-6	BO104	15	anche	anche	linguistic	none	_	_	_	_	_	_
15-7	BO104	15	il	il	linguistic	none	_	_	_	_	_	_
15-8	BO104	15	secondo	secondo	linguistic	none	_	_	_	_	_	_
15-9	BO104	15	modulo?	modulo	linguistic	none	Intonation=rising	End=100.88	_	_	_	_
16-0	BO144	16	sì:,	sì	linguistic	none	Intonation=weakly_rising	Begin=100.88|End=101.24	1x1	_	_	_
17-0	BO104	17	poi	poi	linguistic	none	_	Begin=101.84	_	_	_	_
17-1	BO104	17	hai	hai	linguistic	none	_	_	_	_	_	_
17-2	BO104	17	portato	portato	linguistic	none	_	_	_	_	_	_
17-3	BO104	17	anche	anche	linguistic	none	_	_	_	_	_	_
17-4	BO104	17	le	le	linguistic	none	_	_	_	_	_	_
17-5	BO104	17	slide?	slide	linguistic	none	Intonation=rising	End=103.08	_	_	_	_
18-0	BO144	18	n:o.	no	linguistic	none	Intonation=falling	Begin=103.49|End=103.882	0x1	_	_	_
19-0	BO104	19	non	non	linguistic	none	_	Begin=104.06	_	_	_	_
19-1	BO104	19	hai	hai	linguistic	none	_	_	_	_	_	_
19-2	BO104	19	fatto	fatto	linguistic	none	_	_	_	_	_	_
19-3	BO104	19	le	le	linguistic	none	_	_	_	_	_	_
19-4	BO104	19	s[lide]?	slide	linguistic	none	Intonation=rising	End=105.27	_	_	_	1-5(4)
20-0	BO144	20	[cioè	cioè	linguistic	none	_	Begin=104.83	_	_	_	0-4(4)
20-1	BO144	20	s~]	s~	linguistic	none	Interrupted=Yes	_	_	_	_	0-2(4)
20-2	BO144	20	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
20-3	BO144	20	sì	sì	linguistic	none	_	_	_	_	_	_
20-4	BO144	20	le	le	linguistic	none	_	_	_	_	_	_
20-5	BO144	20	ho:	ho	linguistic	none	_	_	1x1	_	_	_
20-6	BO144	20	ma:	ma	linguistic	none	_	_	1x1	_	_	_
20-7	BO144	20	ho	ho	linguistic	none	_	_	_	_	_	_
20-8	BO144	20	integrato	integrato	linguistic	none	_	_	_	_	_	_
20-9	BO144	20	con	con	linguistic	none	_	_	_	_	_	_
20-10	BO144	20	anche	anche	linguistic	none	_	_	_	_	_	_
20-11	BO144	20	i	i	linguistic	none	_	_	_	_	_	_
20-12	BO144	20	libri.	libri	linguistic	none	Intonation=falling	End=107.69	_	_	_	_
21-0	BO104	21	no	no	linguistic	none	_	Begin=107.78	_	_	_	_
21-1	BO104	21	no,	no	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
21-2	BO104	21	[certo,	certo	linguistic	none	Intonation=weakly_rising	_	_	_	_	0-5(5)
21-3	BO104	21	dico	dico	linguistic	none	_	_	_	_	_	0-4(5)
21-4	BO104	21	hai	hai	linguistic	none	_	_	_	_	_	0-3(5)
21-5	BO104	21	fatto	fatto	linguistic	none	_	_	_	_	_	0-5(5)
21-6	BO104	21	sia	sia	linguistic	none	_	_	_	_	_	0-3(5)
21-7	BO104	21	i	i	linguistic	none	_	_	_	_	_	0-1(5)
21-8	BO104	21	li]bri	libri	linguistic	none	_	_	_	_	_	0-2(5)
21-9	BO104	21	che	che	linguistic	none	_	_	_	_	_	_
21-10	BO104	21	le	le	linguistic	none	_	_	_	_	_	_
21-11	BO104	21	sl[ide,	slide	linguistic	none	Intonation=weakly_rising	_	_	_	_	2-5(6)
21-12	BO104	21	tutt'	tutt'	linguistic	none	SpaceAfter=No	_	_	_	_	0-5(6)
21-13	BO104	21	e	e	linguistic	none	_	_	_	_	_	0-1(6)
21-14	BO104	21	due].	due	linguistic	none	Intonation=falling	End=110.57	_	_	_	0-3(6)
22-0	BO144	22	[xx	x	unknown	none	_	Begin=108.143	_	_	_	0-2(5)
22-1	BO144	22	ah	ah	linguistic	none	_	_	_	_	_	0-2(5)
22-2	BO144	22	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(5)
22-3	BO144	22	okay].	okay	linguistic	none	Intonation=falling	End=109.225	_	_	_	0-4(5)
23-0	BO144	23	[sì	sì	linguistic	none	_	Begin=109.75	_	_	_	0-2(6)
23-1	BO144	23	sì	sì	linguistic	none	_	_	_	_	_	0-2(6)
23-2	BO144	23	s]ì,	sì	linguistic	none	Intonation=weakly_rising	_	_	_	_	0-1(6)
23-3	BO144	23	okay	okay	linguistic	none	_	_	_	_	_	_
23-4	BO144	23	okay	okay	linguistic	none	_	_	_	_	_	_
23-5	BO144	23	okay.	okay	linguistic	none	Intonation=falling	End=111.09	_	_	_	_
24-0	BO104	24	bene	bene	linguistic	none	_	Begin=111.66	_	_	_	_
24-1	BO104	24	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
24-2	BO104	24	allora	allora	linguistic	none	_	_	_	_	_	_
24-3	BO104	24	qua	qua	linguistic	none	_	_	_	_	_	_
24-4	BO104	24	è	è	linguistic	none	_	_	_	_	_	_
24-5	BO104	24	l~	l~	linguistic	none	Interrupted=Yes	_	_	_	_	_
24-6	BO104	24	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
24-7	BO104	24	il	il	linguistic	none	_	_	_	_	_	_
24-8	BO104	24	tema	tema	linguistic	none	_	_	_	_	_	_
24-9	BO104	24	che	che	linguistic	none	_	_	_	_	_	_
24-10	BO104	24	ti	ti	linguistic	none	_	_	_	_	_	_
24-11	BO104	24	è	è	linguistic	none	_	_	_	_	_	_
24-12	BO104	24	interessato	interessato	linguistic	none	_	_	_	_	_	_
24-13	BO104	24	di	di	linguistic	none	_	_	_	_	_	_
24-14	BO104	24	più,	più	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
24-15	BO104	24	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
24-16	BO104	24	nel	nel	linguistic	none	_	_	_	_	_	_
24-17	BO104	24	secondo	secondo	linguistic	none	_	_	_	_	_	_
24-18	BO104	24	modulo?	modulo	linguistic	none	Intonation=rising	End=116.096	_	_	_	_
25-0	BO144	25	allo::ra:,	allora	linguistic	none	Intonation=weakly_rising	Begin=116.93|End=118.12	3x2,5x1	_	_	_
26-0	BO144	26	m:::h	mh	linguistic	none	_	Begin=118.26	0x3	_	_	_
26-1	BO144	26	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
26-2	BO144	26	che	che	linguistic	none	_	_	_	_	_	_
26-3	BO144	26	mi	mi	linguistic	none	_	_	_	_	_	_
26-4	BO144	26	ha::,	ha	linguistic	none	Intonation=weakly_rising	End=120.17	1x2	_	_	_
27-0	BO144	27	che	che	linguistic	none	_	Begin=121.04	_	_	_	_
27-1	BO144	27	mi	mi	linguistic	none	_	_	_	_	_	_
27-2	BO144	27	è	è	linguistic	none	_	_	_	_	_	_
27-3	BO144	27	particolarmente	particolarmente	linguistic	none	_	_	_	_	_	_
27-4	BO144	27	piaciu:to:,	piaciuto	linguistic	none	Intonation=weakly_rising	End=123.14	5x1,7x1	_	_	_
28-0	BO144	28	m::::h	mh	linguistic	none	_	Begin=123.415	0x4	_	_	_
28-1	BO144	28	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
28-2	BO144	28	la	la	linguistic	none	_	_	_	_	_	_
28-3	BO144	28	valutazione	valutazione	linguistic	none	_	_	_	_	_	_
28-4	BO144	28	e	e	linguistic	none	_	_	_	_	_	_
28-5	BO144	28	il	il	linguistic	none	_	_	_	_	_	_
28-6	BO144	28	testing,	testing	linguistic	none	Intonation=weakly_rising	End=126.45	_	_	_	_
29-0	BO104	29	mh	mh	linguistic	none	_	Begin=126.73	_	_	_	_
29-1	BO104	29	mh,	mh	linguistic	none	Intonation=weakly_rising	End=127.2	_	_	_	_
30-0	BO144	30	e:::	e	linguistic	none	ProsodicLink=Yes	Begin=127.437	0x3	_	_	_
30-1	BO144	30	m:::h	mh	linguistic	none	_	_	0x3	_	_	_
30-2	BO144	30	il	il	linguistic	none	_	_	_	_	_	_
30-3	BO144	30	discorso	discorso	linguistic	none	_	_	_	_	_	_
30-4	BO144	30	riguardante,	riguardante	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
30-5	BO144	30	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
30-6	BO144	30	e::h	eh	linguistic	none	ProsodicLink=Yes	_	0x2	_	_	_
30-7	BO144	30	m::h,	mh	linguistic	none	Intonation=weakly_rising	End=132.51	0x2	_	_	_
31-0	BO144	31	il,	il	linguistic	none	Intonation=weakly_rising	Begin=132.83	_	_	_	_
31-1	BO144	31	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
31-2	BO144	31	laboratorio	laboratorio	linguistic	none	_	_	_	_	_	_
31-3	BO144	31	linguistico:,	linguistico	linguistic	none	Intonation=weakly_rising	End=135.02	10x1	_	_	_
32-0	BO144	32	il	il	linguistic	none	_	Begin=135.146	_	_	_	_
32-1	BO144	32	passagggio	passagggio	linguistic	none	_	_	_	_	_	_
32-2	BO144	32	da:,	da	linguistic	none	Intonation=weakly_rising	_	1x1	_	_	_
32-3	BO144	32	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
32-4	BO144	32	eh,	eh	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
32-5	BO144	32	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
32-6	BO144	32	alt	alt	linguistic	none	_	_	_	_	_	_
32-7	BO144	32	er,	er	linguistic	none	Intonation=weakly_rising	End=138.15	_	_	_	_
33-0	BO144	33	e:r,	er	linguistic	none	Intonation=weakly_rising	Begin=138.37	0x1	_	_	_
33-1	BO144	33	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
33-2	BO144	33	e	e	linguistic	none	_	_	_	_	_	_
33-3	BO144	33	il	il	linguistic	none	_	_	_	_	_	_
33-4	BO144	33	dalia,	dalia	linguistic	none	Intonation=weakly_rising	End=140.55	_	_	_	_
34-0	BO104	34	ah	ah	linguistic	none	_	Begin=140.95	_	_	_	_
34-1	BO104	34	il	il	linguistic	none	_	_	_	_	_	_
34-2	BO104	34	mio	mio	linguistic	none	_	_	_	_	_	_
34-3	BO104	34	articolo?	articolo	linguistic	none	Intonation=rising	_	_	_	_	_
34-4	BO104	34	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
34-5	BO104	34	[quello:	quello	linguistic	none	_	_	5x1	_	_	0-6(7)
34-6	BO104	34	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(7)
34-7	BO104	34	ah],	ah	linguistic	none	Intonation=weakly_rising	_	_	_	_	0-2(7)
34-8	BO104	34	d'	d'	linguistic	none	SpaceAfter=No	_	_	_	_	_
34-9	BO104	34	accordo.	accordo	linguistic	none	Intonation=falling	End=143.2	_	_	_	_
35-0	BO144	35	[sì,	sì	linguistic	none	Intonation=weakly_rising	Begin=141.938	_	_	_	0-2(7)
35-1	BO144	35	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(7)
35-2	BO144	35	sì].	sì	linguistic	none	Intonation=falling	End=142.587	_	_	_	0-2(7)
36-0	BO104	36	va	va	linguistic	none	_	Begin=143.4	_	_	_	_
36-1	BO104	36	bene	bene	linguistic	none	_	_	_	_	_	_
36-2	BO104	36	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
36-3	BO104	36	senti,	senti	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
36-4	BO104	36	parliamo	parliamo	linguistic	none	_	_	_	_	_	_
36-5	BO104	36	un	un	linguistic	none	_	_	_	_	_	_
36-6	BO104	36	attimo	attimo	linguistic	none	_	_	_	_	_	_
36-7	BO104	36	di	di	linguistic	none	_	_	_	_	_	_
36-8	BO104	36	valutazione.	valutazione	linguistic	none	Intonation=falling	End=145.776	_	_	_	_
37-0	BO104	37	che	che	linguistic	none	_	Begin=147.387	_	_	_	_
37-1	BO104	37	cosa	cosa	linguistic	none	_	_	_	_	_	_
37-2	BO104	37	si	si	linguistic	none	_	_	_	_	_	_
37-3	BO104	37	intende,	intende	linguistic	none	Intonation=weakly_rising	End=148.73	_	_	_	_
38-0	BO104	38	c'	c'	linguistic	none	SpaceAfter=No	Begin=148.873	_	_	_	_
38-1	BO104	38	è	è	linguistic	none	_	_	_	_	_	_
38-2	BO104	38	questo	questo	linguistic	none	_	_	_	_	_	_
38-3	BO104	38	concetto	concetto	linguistic	none	_	_	_	_	_	_
38-4	BO104	38	più	più	linguistic	none	_	_	_	_	_	_
38-5	BO104	38	recente:,	recente	linguistic	none	Intonation=weakly_rising	End=150.94	6x1	_	_	_
39-0	BO104	39	di:,	di	linguistic	none	Intonation=weakly_rising	Begin=150.96	1x1	_	_	_
39-1	BO104	39	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
39-2	BO104	39	utilità.	utilità	linguistic	none	Intonation=falling	End=152.05	_	_	_	_
40-0	BO104	40	del	del	linguistic	none	_	Begin=152.27	_	_	_	_
40-1	BO104	40	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
40-2	BO104	40	testing	testing	linguistic	none	_	_	_	_	_	_
40-3	BO104	40	linguistico	linguistico	linguistic	none	_	_	_	_	_	_
40-4	BO104	40	>allora<	allora	linguistic	none	_	_	_	Fast=0-6(0)	_	_
40-5	BO104	40	intanto	intanto	linguistic	none	_	_	_	_	_	_
40-6	BO104	40	che	che	linguistic	none	_	_	_	_	_	_
40-7	BO104	40	cos'	cos'	linguistic	none	SpaceAfter=No	_	_	_	_	_
40-8	BO104	40	è	è	linguistic	none	_	_	_	_	_	_
40-9	BO104	40	un	un	linguistic	none	_	_	_	_	_	_
40-10	BO104	40	test	test	linguistic	none	_	_	_	_	_	_
40-11	BO104	40	di	di	linguistic	none	_	_	_	_	_	_
40-12	BO104	40	lingue:,	lingue	linguistic	none	Intonation=weakly_rising	End=155.71	5x1	_	_	_
41-0	BO104	41	qual	qual	linguistic	none	_	Begin=155.801	_	_	_	_
41-1	BO104	41	è	è	linguistic	none	_	_	_	_	_	_
41-2	BO104	41	la	la	linguistic	none	_	_	_	_	_	_
41-3	BO104	41	sua:	sua	linguistic	none	_	_	2x1	_	_	_
41-4	BO104	41	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
41-5	BO104	41	il	il	linguistic	none	_	_	_	_	_	_
41-6	BO104	41	suo	suo	linguistic	none	_	_	_	_	_	_
41-7	BO104	41	ruolo	ruolo	linguistic	none	_	_	_	_	_	_
41-8	BO104	41	la	la	linguistic	none	_	_	_	_	_	_
41-9	BO104	41	sua	sua	linguistic	none	_	_	_	_	_	_
41-10	BO104	41	funzione,	funzione	linguistic	none	Intonation=weakly_rising	End=157.91	_	_	_	_
42-0	BO104	42	nel	nel	linguistic	none	_	Begin=158.23	_	_	_	_
42-1	BO104	42	processo	processo	linguistic	none	_	_	_	_	_	_
42-2	BO104	42	didattico,	didattico	linguistic	none	Intonation=weakly_rising	End=159.38	_	_	_	_
43-0	BO104	43	e:,	e	linguistic	none	Intonation=weakly_rising	Begin=159.842	0x1	_	_	_
43-1	BO104	43	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
43-2	BO104	43	e:h	eh	linguistic	none	ProsodicLink=Yes	_	0x1	_	_	_
43-3	BO104	43	m::h,	mh	linguistic	none	Intonation=weakly_rising	End=161.09	0x2	_	_	_
44-0	BO104	44	e:::h	eh	linguistic	none	ProsodicLink=Yes	Begin=162.05	0x3	_	_	_
44-1	BO104	44	mh	mh	linguistic	none	_	_	_	_	_	_
44-2	BO104	44	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
44-3	BO104	44	che	che	linguistic	none	_	_	_	_	_	_
44-4	BO104	44	cosa	cosa	linguistic	none	_	_	_	_	_	_
44-5	BO104	44	si	si	linguistic	none	_	_	_	_	_	_
44-6	BO104	44	intende,	intende	linguistic	none	Intonation=weakly_rising	End=164.28	_	_	_	_
45-0	BO104	45	con	con	linguistic	none	_	Begin=164.3	_	_	_	_
45-1	BO104	45	il	il	linguistic	none	_	_	_	_	_	_
45-2	BO104	45	concetto	concetto	linguistic	none	_	_	_	_	_	_
45-3	BO104	45	di	di	linguistic	none	_	_	_	_	_	_
45-4	BO104	45	utilità.	utilità	linguistic	none	Intonation=falling	End=165.72	_	_	_	_
46-0	BO104	46	di	di	linguistic	none	_	Begin=166.22	_	_	_	_
46-1	BO104	46	un:,	un	linguistic	none	Intonation=weakly_rising	_	1x1	_	_	_
46-2	BO104	46	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
46-3	BO104	46	di	di	linguistic	none	_	_	_	_	_	_
46-4	BO104	46	un	un	linguistic	none	_	_	_	_	_	_
46-5	BO104	46	test.	test	linguistic	none	Intonation=falling	End=167.55	_	_	_	_
47-0	BO144	47	okayi	okayi	linguistic	none	_	Begin=167.83	_	_	_	_
47-1	BO144	47	allora	allora	linguistic	none	_	_	_	_	_	_
47-2	BO144	47	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
47-3	BO144	47	innanzitutto,	innanzitutto	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
47-4	BO144	47	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
47-5	BO144	47	un	un	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
47-6	BO144	47	e::h	eh	linguistic	none	_	_	0x2	_	_	_
47-7	BO144	47	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
47-8	BO144	47	un	un	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
47-9	BO144	47	e::h,	eh	linguistic	none	Intonation=weakly_rising	End=171.31	0x2	_	_	_
48-0	BO144	48	un	un	linguistic	none	_	Begin=171.53	_	_	_	_
48-1	BO144	48	tes~	tes~	linguistic	none	Interrupted=Yes	_	_	_	_	_
48-2	BO144	48	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
48-3	BO144	48	un	un	linguistic	none	_	_	_	_	_	_
48-4	BO144	48	language	language	linguistic	none	_	_	_	_	_	_
48-5	BO144	48	testing,	testing	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
48-6	BO144	48	cioè	cioè	linguistic	none	_	_	_	_	_	_
48-7	BO144	48	una::	una	linguistic	none	_	_	2x2	_	_	_
48-8	BO144	48	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
48-9	BO144	48	un:a	una	linguistic	none	_	_	1x1	_	_	_
48-10	BO144	48	valutazione	valutazione	linguistic	none	_	_	_	_	_	_
48-11	BO144	48	di	di	linguistic	none	_	_	_	_	_	_
48-12	BO144	48	lingue,	lingue	linguistic	none	Intonation=weakly_rising	End=176.56	_	_	_	_
49-0	BO144	49	è::	è	linguistic	none	_	Begin=176.99	0x2	_	_	_
49-1	BO144	49	una:::	una	linguistic	none	ProsodicLink=Yes	_	2x3	_	_	_
49-2	BO144	49	mh,	mh	linguistic	none	Intonation=weakly_rising	End=178.65	_	_	_	_
50-0	BO144	50	una	una	linguistic	none	_	Begin=179.184	_	_	_	_
50-1	BO144	50	valutazione,	valutazione	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
50-2	BO144	50	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
50-3	BO144	50	della	della	linguistic	none	_	_	_	_	_	_
50-4	BO144	50	competenza	competenza	linguistic	none	_	_	_	_	_	_
50-5	BO144	50	comunicativa	comunicativa	linguistic	none	_	_	_	_	_	_
50-6	BO144	50	che	che	linguistic	none	_	_	_	_	_	_
50-7	BO144	50	si	si	linguistic	none	_	_	_	_	_	_
50-8	BO144	50	è	è	linguistic	none	_	_	_	_	_	_
50-9	BO144	50	raggiunta	raggiunta	linguistic	none	_	_	_	_	_	_
50-10	BO144	50	in	in	linguistic	none	_	_	_	_	_	_
50-11	BO144	50	quella	quella	linguistic	none	_	_	_	_	_	_
50-12	BO144	50	determinata:	determinata	linguistic	none	_	_	10x1	_	_	_
50-13	BO144	50	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
50-14	BO144	50	lingua.	lingua	linguistic	none	Intonation=falling	End=185.079	_	_	_	_
51-0	BO104	51	per	per	linguistic	none	_	Begin=185.31	_	_	_	_
51-1	BO104	51	forza	forza	linguistic	none	_	_	_	_	_	_
51-2	BO104	51	la	la	linguistic	none	_	_	_	_	_	_
51-3	BO104	51	competenza	competenza	linguistic	none	_	_	_	_	_	_
51-4	BO104	51	comunica[tiva]?	comunicativa	linguistic	none	Intonation=rising	End=187.33	_	_	_	8-12(8)
52-0	BO144	52	[no::],	no	linguistic	none	Intonation=weakly_rising	Begin=186.89	1x2	_	_	0-2(8)
52-1	BO144	52	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
52-2	BO144	52	può	può	linguistic	none	_	_	_	_	_	_
52-3	BO144	52	essere	essere	linguistic	none	_	_	_	_	_	_
52-4	BO144	52	anche	anche	linguistic	none	_	_	_	_	_	_
52-5	BO144	52	la	la	linguistic	none	_	_	_	_	_	_
52-6	BO144	52	competenza:	competenza	linguistic	none	_	_	9x1	_	_	_
